关键词,店铺名称,地理位置,产品名称,产品价格,付款人数,店铺链接,图片地址,商品链接,商品ID,店铺类型,当前页面网址,当前时间,页码
粽子,老董亲选,浙江金华,肉粽蛋黄鲜肉菊花八宝枸杞粽子礼盒装,58,187人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206513177067,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=619267756310&ns=1&abbucket=3#detail,6.19268E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:28.5,86
粽子,g傲哥哥,河北石家庄,网红精选无核金丝蜜枣5斤-500g休闲零食年货节煲汤包粽子蜜枣,9.96,237人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206900445603,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=612009572936&ns=1&abbucket=3#detail,6.1201E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:29.6,86
粽子,网尚商城,江苏无锡,真真老老嘉兴美味粽子蛋黄肉粽礼盒端午礼包节日礼品公司福利团购,59,3人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=47183992,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=619315808812&ns=1&abbucket=3#detail,6.19316E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:30.7,86
粽子,hongyi13783536795,江苏连云港,农家手工现包白米粽子新鲜原味粽子1000g端午节粽买2份送一斤,11.46,265人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1129504787,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=613481177091&ns=1&abbucket=3#detail,6.13481E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:31.9,86
粽子,岑小坚,广东江门,正宗广东粽子王新鲜裹蒸肉粽恩平特产蛋黄瑶柱烧猪肉粽750G单只装,43.8,39人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2507172082,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=613519544066&ns=1&abbucket=3#detail,6.1352E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:33.0,86
粽子,日兴腊味商行,广东深圳,粽子材料新鲜粽叶纯天然粽叶野生箬叶竹粽叶真空包装棕叶50片包邮,6.8,286人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2813814370,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=547515160642&ns=1&abbucket=3#detail,5.47515E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:34.1,86
粽子,tb350776942,河南郑州,双蛋黄五花大肉粽2-8只*250克超大现做端午节特产真空嘉兴粽子,19.8,14人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2207852266563,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=617817612661&ns=1&abbucket=3#detail,6.17818E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:35.2,86
粽子,润之禧旗舰店,浙江嘉兴,润之禧嘉兴特产粽子鲜肉粽大肉粽子散装棕子端午节团购批发,23.9,57人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1743116853,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=529594236016&ns=1&abbucket=3,5.29594E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:36.3,86
粽子,tb591684195,山东威海,端午粽子海鲜海参鲍鱼虾仁大枣蛋黄粽早餐速食礼盒福利团购包邮,68,7人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2201567189857,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2201567189857/O1CN01gwIy7h2MgYcgDzt33_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617545324546&ns=1&abbucket=3#detail,6.17545E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:37.4,86
粽子,tb322190278,福建漳州,海鲜鲍鱼干贝虾仁仙姑蛋黄粽子新鲜叶子真空粽子福建闽南东山特产,238,31人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=4199015549,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/4199015549/O1CN01bOnsiO1qrUN4hJtff_!!4199015549.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=620070758675&ns=1&abbucket=3#detail,6.20071E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:38.6,86
粽子,诚我食品专营店,广东广州,皇中皇鸿运当头裹蒸粽礼盒2000g广东肇庆特产端午节粽子团购批发,98,5人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3555907800,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/3555907800/O1CN01DrzFf327URtfGP9V5_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=568793201803&ns=1&abbucket=3,5.68793E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:39.7,86
粽子,jennymo_2008,广东江门,广东农家五谷杂粮蛋黄绿豆粽子新鲜肉粽子纯手工现包现发散装包邮,58.8,45人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=90453110,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/90453110/TB2AS10rgxlpuFjSszbXXcSVpXa_!!90453110.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=551908396471&ns=1&abbucket=3#detail,5.51908E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3740,44:40.8,86
粽子,冬栎li,江西宜春,正宗江西野生粽叶端午节包粽子叶箬叶包饭糖糕叶现摘现发1份包邮,6.8,1796人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2179435765,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2179435765/O1CN01NcpcEb1sSPqhyl3mE_!!2179435765.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=547891709400&ns=1&abbucket=3#detail,5.47892E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:18.1,87
粽子,婧之韵,浙江台州,端午节网红土豪粽鲜肉蜜枣乌饭蛋黄梅干菜腊肉海鲜小龙虾粽子嘉兴,5,17人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1889933745,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1889933745/O1CN01w88ueI1dXFrlUP2AM_!!1889933745.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617628681815&ns=1&abbucket=3#detail,6.17629E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:19.3,87
粽子,ziyunlouzhu,福建厦门,干粽叶包粽子的大粽子叶新鲜纯天然粽叶干粽子叶100张竹棕叶免邮,10.8,46人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=165680564,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/165680564/O1CN011zr4Qd1G2LzJlJqzY_!!165680564-0-pixelsss.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=616901564161&ns=1&abbucket=3#detail,6.16902E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:20.4,87
粽子,东莞致好食品,广东深圳,包粽子材料干粽叶绳子咸蛋黄红豆枣馅糯米新鲜端午节做粽叶子大号,4.78,76人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2878910247,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2878910247/O1CN01dnjFq51DhAQczdDR2_!!2878910247.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617808629479&ns=1&abbucket=3#detail,6.17809E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:21.5,87
粽子,震远同食品,浙江嘉兴,五芳斋粽子肉粽嘉兴特产鲜肉粽子真空大肉粽端午新鲜散装蛋黄棕子,55.9,9人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=734431089,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/734431089/O1CN01bPrr9S1Junuh9TJrQ_!!734431089.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=616918517130&ns=1&abbucket=3#detail,6.16919E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:22.6,87
粽子,语桐食品专营店,北京,五芳斋肉粽薇娅红豆浙江嘉兴粽子小粽子一口粽豆沙特产官网端午节,46,10人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2207683119913,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2207683119913/O1CN01nl8ncP2N6CnygnUIF_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=614377842399&ns=1&abbucket=3,6.14378E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:24.0,87
粽子,哈喽北鼻们,广西桂林,广西粽子端午节大肉粽桂林正宗粽子大王板栗粽农家手工绿豆大肉粽,25.8,35人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2091837745,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2091837745/O1CN01tXezaf275G2W1JpOU_!!2091837745.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=590211337752&ns=1&abbucket=3#detail,5.90211E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:25.1,87
粽子,tb156571313,甘肃兰州,大粽子叶大叶包粽子的粽叶真空包装新鲜纯天然粽叶竹叶棕叶子,12.41,26人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206703346229,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2206703346229/O1CN01O4K8bV1xHUY2uGKhU-1878526418.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619024219456&ns=1&abbucket=3#detail,6.19024E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:26.2,87
粽子,实在做人诚信开店,江苏连云港,真真老老嘉兴大鲜肉粽子素豆沙甜咸蛋黄肉粽农家手工棕子散装礼品,29.8,8人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2241394503,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2241394503/O1CN01eb5oZ51j8Q5SqBU0D_!!2241394503.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619620966447&ns=1&abbucket=3#detail,6.19621E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:27.3,87
粽子,腾联创科技,广西南宁,花见拾乐晶晶粽真空包装混合口味端午伴手礼盒手工粽子,39,6人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1653090779,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1653090779/O1CN01M0SNTR1Hcp8xWm42C_!!1653090779.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617375344981&ns=1&abbucket=3#detail,6.17375E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:28.4,87
粽子,嘉麟尚品,海南定安,海南定安黑猪肉粽蛋黄肉粽海岛乐粽子10个礼盒真空包装灭菌,999,22人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2204107349965,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2204107349965/O1CN01XtFnII2NU1OxWEW7c_!!2204107349965.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618818137776&ns=1&abbucket=3#detail,6.18818E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:29.5,87
粽子,心语站,广东深圳,益芳斋粽子新鲜蛋黄鲜肉棕多口味红枣栗子真空肉棕子早餐散装团购,6.8,49人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=867285437,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/867285437/O1CN01sEioM61q2C0XdFo6l_!!867285437.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617492117989&ns=1&abbucket=3#detail,6.17492E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:30.7,87
粽子,咸亨食品旗舰店,浙江绍兴,咸亨酒店端午节粽子鲜肉粽100gx2只早餐粽子真空包装,9,29人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=883604841,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=592720353273&ns=1&abbucket=3,5.9272E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:31.8,87
粽子,zhongqin1888,浙江杭州,新鲜粽子豆沙粽鲜肉粽斑竹粽真空速端午早餐食品杭州五丰联合康康,27.9,38人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206806550410,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=616651353201&ns=1&abbucket=3#detail,6.16651E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:32.9,87
粽子,xiaoliux25,江苏常州,丰享五芳聚享五芳斋粽子蛋粽礼盒蛋黄猪肉大肉豆沙蜜枣粽咸鸭蛋,80,12人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=132058765,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=619212681068&ns=1&abbucket=3#detail,6.19213E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:34.0,87
粽子,利云贸易商行,浙江嘉兴,农家甜粽食品散装新鲜鲜肉肉粽蜜枣嘉兴大粽子白米棕130g真空包装,2,18人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2208136247697,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=619319204670&ns=1&abbucket=3#detail,6.19319E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:35.1,87
粽子,fly20087,北京,粽子礼盒装网红水晶粽即食冰粽甜粽真空端午节礼品送礼送女友顺丰,160.2,53人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=44963726,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/44963726/O1CN010pkIUw1dOYLibM1CD_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617310040969&ns=1&abbucket=3#detail,6.1731E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:36.2,87
粽子,爱拍乐emperor,江苏无锡,嘉兴蟹肉粽子粽意阳澄蟹蛋黄粽袋装粽八宝粽端午传统点心早餐速食,34,26人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=693654012,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/693654012/O1CN01ZuavMe1fVXcHBfa5u_!!693654012.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618906567875&ns=1&abbucket=3#detail,6.18907E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:37.4,87
粽子,krownjingzi,江西宜春,御庄园嘉兴粽子礼盒蛋黄鲜肉豆沙粽840克端午礼品送礼福利团购,49.8,3人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=52344981,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/52344981/O1CN01nKVDOw1mfLPEk7xrc_!!52344981.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619071062036&ns=1&abbucket=3#detail,6.19071E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:38.5,87
粽子,纳瓦拉食品专营店,上海,礼券中粮礼品册300型端午礼品粽子提货卡企业团购自选册全国通用,180,15人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2207661630276,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2207661630276/O1CN011KSTye1DuRuq1TNYj_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618060116845&ns=1&abbucket=3,6.1806E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:39.6,87
粽子,皇家尚食局旗舰店,浙江温州,嘉兴鲜肉粽子端午节蛋黄肉粽网红水晶粽端午节多口味糕点伴手礼盒,96.88,59人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2207281036002,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2207281036002/O1CN01pdzrjw1uCxmzQhwRF_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=619424636403&ns=1&abbucket=3,6.19425E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:40.8,87
粽子,萱萱668611,北京,冷冻思念粽子豆沙馅粽蜜枣粽500克8个今年新货,17.5,6人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2726403372,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2726403372/O1CN01S2zvW81amQ8KhieUX_!!2726403372.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617726184248&ns=1&abbucket=3#detail,6.17726E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:42.1,87
粽子,cqyun619,北京,【团购专拍】一品巷子粽享端午粽子礼盒1200克10粽枣豆沙肉蛋黄,58,1人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=378197618,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/378197618/O1CN01UzgeeF2695pV5Ocuz_!!378197618.png_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618971336548&ns=1&abbucket=3#detail,6.18971E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:43.3,87
粽子,上海广播电视食品专营店,上海,上海沈大成粽子鲜肉粽南京路粽子端午节真空包装嘉兴粽子老字号,16.9,28人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2126387330,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2126387330/O1CN01KHB7Ho241BlIThrOD_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=570566700756&ns=1&abbucket=3,5.70567E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:44.4,87
粽子,东莞市新雅食品,广东东莞,湖州诸老大真空花生黑猪卤肉粽子100g*6只新鲜大肉粽手卤肉粽端午,45,47人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2517396689,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=614266656022&ns=1&abbucket=3#detail,6.14267E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=3784,46:45.5,87
